stop_code,stop_name,address,routes,url
QBT 200,"Trạm xe buýt [QBT 200] Chợ Bình Trị Đông cũ, Quận Bình Tân","Đối diện 95 Đất Mới, Quận Bình Tân, Tp.Hồ Chí Minh",16,https://xebuyt.net/1959-cho-binh-tri-dong-cu
Q3 053,"Trạm xe buýt [Q3 053] Trần Quốc Toản, Quận 3","201 A Nam Kỳ Khởi Nghĩa, Quận 3, Tp.Hồ Chí Minh","04, 109, 152",https://xebuyt.net/196-tran-quoc-toan
QBT 199,"Trạm xe buýt [QBT 199] Lê Thái, Quận Bình Tân","9 Trương Phước Phan, Quận Bình Tân, Tp.Hồ Chí Minh",16,https://xebuyt.net/1960-le-thai
QBT 201,"Trạm xe buýt [QBT 201] Quán Cau Xanh, Quận Bình Tân","132 Đất Mới, Quận Bình Tân, Tp.Hồ Chí Minh",16,https://xebuyt.net/1961-quan-cau-xanh
QBT 267,"Trạm xe buýt [QBT 267] Phòng tiếp dân, Quận Bình Tân","156 VP tiếp Dân Mã Lò, Quận Bình Tân, Tp.Hồ Chí Minh","16, 41, 61",https://xebuyt.net/1963-phong-tiep-dan
QBT 202,"Trạm xe buýt [QBT 202] Đất Mới, Quận Bình Tân","192 Đất Mới, Quận Bình Tân, Tp.Hồ Chí Minh",16,https://xebuyt.net/1964-dat-moi
QBT 131,"Trạm xe buýt [QBT 131] Nghĩa trang Bình Hưng Hòa, Quận Bình Tân","Đối diện văn phòng nghĩa trang Tân Kỳ Tân Quý, Quận Bình Tân, Tp.Hồ Chí Minh","16, 51",https://xebuyt.net/1965-nghia-trang-binh-hung-hoa
QBT 265,"Trạm xe buýt [QBT 265] Công ty Đại Càng Phát, Quận Bình Tân","290 Mã Lò, Quận Bình Tân, Tp.Hồ Chí Minh","16, 41, 61",https://xebuyt.net/1966-cong-ty-dai-cang-phat
QTP 085,"Trạm xe buýt [QTP 085] Trạm Bình Long, Quận Tân Phú","595-597 Tân Kỳ Tân Quý, Quận Tân Phú, Tp.Hồ Chí Minh","16, 51, 69",https://xebuyt.net/1967-tram-binh-long
QBT 243,"Trạm xe buýt [QBT 243] Ngã 3 Áo Đôi, Quận Bình Tân","330 Mã Lò, Quận Bình Tân, Tp.Hồ Chí Minh","16, 41, 61",https://xebuyt.net/1968-nga-3-ao-doi
Q3 057,"Trạm xe buýt [Q3 057] Trường Lê Quý Đôn, Quận 3","Đối diện 166 - 168 Nam Kỳ Khởi Nghĩa, Quận 3, Tp.Hồ Chí Minh","04, 31, 93, 109",https://xebuyt.net/197-truong-le-quy-don
QTP 086,"Trạm xe buýt [QTP 086] Trường Tiểu Học Tân Quý, Quận Tân Phú","545 Tân Kỳ Tân Quý, Quận Tân Phú, Tp.Hồ Chí Minh","16, 51, 69",https://xebuyt.net/1970-truong-tieu-hoc-tan-quy
QTP 213,"Trạm xe buýt [QTP 213] Chợ Sơn Kỳ, Quận Tân Phú","Chợ Sơn kỳ Bờ Bao tân Thắng, Quận Tân Phú, Tp.Hồ Chí Minh",16,https://xebuyt.net/1972-cho-son-ky
QTP 087,"Trạm xe buýt [QTP 087] Tân Quý, Quận Tân Phú","457-459 Tân Kỳ Tân Quý, Quận Tân Phú, Tp.Hồ Chí Minh","16, 51, 69",https://xebuyt.net/1973-tan-quy
QTP 072,"Trạm xe buýt [QTP 072] Trạm Bờ Bao Tân Thắng, Quận Tân Phú","271 Lê Trọng Tấn, Quận Tân Phú, Tp.Hồ Chí Minh","16, 41, 48, 69",https://xebuyt.net/1974-tram-bo-bao-tan-thang
QTP 073,"Trạm xe buýt [QTP 073] TOYOTA, Quận Tân Phú","Đối diện 220 Lê Trọng Tấn, Quận Tân Phú, Tp.Hồ Chí Minh","16, 41, 48, 69",https://xebuyt.net/1975-toyota
Q8 055,"Trạm xe buýt [Q8 055] Sân vận động Quận 8, Quận 8","302 Phạm Hùng, Quận 8, Tp.Hồ Chí Minh","17, 59",https://xebuyt.net/1978-san-van-dong-quan-8
BX49,"Trạm xe buýt [BX49] Trạm Điều hành Tân Phú (0,55ha), Quận Tân Phú","Bến xe Tân Phú Trường Chinh, Quận Tân Phú, Tp.Hồ Chí Minh","16, 48",https://xebuyt.net/1979-tram-dieu-hanh-tan-phu-0-55ha
Q3 055,"Trạm xe buýt [Q3 055] Điện Biên Phủ, Quận 3","159 Ter Nam Kỳ Khởi Nghĩa, Quận 3, Tp.Hồ Chí Minh","04, 109, 152",https://xebuyt.net/198-dien-bien-phu
HBC 164,"Trạm xe buýt [HBC 164] Hòa Bình, Huyện Bình Chánh","C1/03 Phạm Hùng, Huyện Bình Chánh, Tp.Hồ Chí Minh",17,https://xebuyt.net/1980-hoa-binh
Q5 071,"Trạm xe buýt [Q5 071] Bệnh viện Nguyễn Tri Phương, Quận 5","161 Nguyễn Tri Phương, Quận 5, Tp.Hồ Chí Minh","17, 59, 68",https://xebuyt.net/1981-benh-vien-nguyen-tri-phuong
Q8 056,"Trạm xe buýt [Q8 056] Nhà thờ Nam Hải, Quận 8","8B/22 (356) Phạm Hùng, Quận 8, Tp.Hồ Chí Minh",17,https://xebuyt.net/1983-nha-tho-nam-hai
HBC 080,"Trạm xe buýt [HBC 080] Đường số 5, Huyện Bình Chánh","31-33 Đường số 5, Huyện Bình Chánh, Tp.Hồ Chí Minh","17, 34",https://xebuyt.net/1985-duong-so-5
Q8 062,"Trạm xe buýt [Q8 062] Âu Dương Lân, Quận 8","177-179 Tạ Quang Bửu, Quận 8, Tp.Hồ Chí Minh",17,https://xebuyt.net/1986-au-duong-lan
Q7 061,"Trạm xe buýt [Q7 061] Ủy ban Phường Tân Kiểng, Quận 7","525-527 Trần Xuân Soạn, Quận 7, Tp.Hồ Chí Minh","17, 34, 37",https://xebuyt.net/1988-uy-ban-phuong-tan-kieng
Q1 076,"Trạm xe buýt [Q1 076] Chùa Ông, Quận 1","Đối diện 96A Nam Kỳ Khởi Nghĩa, Quận 1, Tp.Hồ Chí Minh","04, 18, 31, 35, 36, 42, 52, 93, 109",https://xebuyt.net/199-chua-ong
Q7 062,"Trạm xe buýt [Q7 062] Bế Văn Cấm, Quận 7","429-431 Trần Xuân Soạn, Quận 7, Tp.Hồ Chí Minh","17, 34, 37",https://xebuyt.net/1990-be-van-cam
Q7 064,"Trạm xe buýt [Q7 064] Nhà thờ Thuận Phát, Quận 7","253 Trần Xuân Soạn, Quận 7, Tp.Hồ Chí Minh","17, 34, 37",https://xebuyt.net/1992-nha-tho-thuan-phat
Q7 063,"Trạm xe buýt [Q7 063] Miếu Bà Cố, Quận 7","327 Trần Xuân Soạn, Quận 7, Tp.Hồ Chí Minh","17, 34, 37",https://xebuyt.net/1993-mieu-ba-co
Q7 115,"Trạm xe buýt [Q7 115] Nguyễn Văn Linh, Quận 7","195A Nguyễn Thị Thập, Quận 7, Tp.Hồ Chí Minh","17, 31",https://xebuyt.net/1996-nguyen-van-linh
Q7 147,"Trạm xe buýt [Q7 147] Nguyễn Thị Thập, Quận 7","52A Mai Văn Vĩnh, Quận 7, Tp.Hồ Chí Minh",34,https://xebuyt.net/1997-nguyen-thi-thap
BX 15,"Trạm xe buýt [BX 15] Khu chế xuất Tân Thuận, Quận 7","ĐẦU BẾN KCX TÂN THUẬN Nguyễn Văn Linh, Quận 7, Tp.Hồ Chí Minh","17, 68",https://xebuyt.net/1999-khu-che-xuat-tan-thuan
Q5 016,"Trạm xe buýt [Q5 016] Chợ Kim Biên, Quận 5","11-12 Hải Thượng Lãn Ông, Quận 5, Tp.Hồ Chí Minh","01, 05, 07, 25, 47, 56, 96",https://xebuyt.net/2-cho-kim-bien
Q5 098,"Trạm xe buýt [Q5 098] Nguyễn Biểu, Quận 5","651 Trần Hưng Đạo, Quận 5, Tp.Hồ Chí Minh",1,https://xebuyt.net/20-nguyen-bieu
Q1 075,"Trạm xe buýt [Q1 075] Tòa Án Thành Phố, Quận 1","131 Nam Kỳ Khởi Nghĩa, Quận 1, Tp.Hồ Chí Minh","04, 18, 31, 35, 36, 42, 52, 93, 109",https://xebuyt.net/200-toa-an-thanh-pho
QTP 062,"Trạm xe buýt [QTP 062] TOYOTA, Quận Tân Phú","188 Lê Trọng Tấn, Quận Tân Phú, Tp.Hồ Chí Minh","16, 41, 48, 69",https://xebuyt.net/2000-toyota-le-trong-tan
QTP 082,"Trạm xe buýt [QTP 082] Tân Quý, Quận Tân Phú","Kế 410 Tân Kỳ Tân Quý, Quận Tân Phú, Tp.Hồ Chí Minh","16, 51, 69",https://xebuyt.net/2004-tan-quy
QTP 063,"Trạm xe buýt [QTP 063] Trạm Bờ Bao Tân Thắng, Quận Tân Phú","284 Lê Trọng Tấn, Quận Tân Phú, Tp.Hồ Chí Minh","16, 41, 48, 69",https://xebuyt.net/2005-tram-bo-bao-tan-thang
QTP 083,"Trạm xe buýt [QTP 083] Trường Tiểu Học Tân Quý, Quận Tân Phú","3/1B Tân Kỳ Tân Quý, Quận Tân Phú, Tp.Hồ Chí Minh","16, 51, 69",https://xebuyt.net/2007-truong-tieu-hoc-tan-quy
QBT 127,"Trạm xe buýt [QBT 127] Lò Thiêu, Quận Bình Tân","Đối diện Thành Minh Trương Tế Tân Kỳ Tân Quý, Quận Bình Tân, Tp.Hồ Chí Minh","16, 51",https://xebuyt.net/2008-lo-thieu
QTP 084,"Trạm xe buýt [QTP 084] Trạm Bình Long, Quận Tân Phú","520-522 Tân Kỳ Tân Quý, Quận Tân Phú, Tp.Hồ Chí Minh","16, 51, 69",https://xebuyt.net/2009-tram-binh-long
Q1 077,"Trạm xe buýt [Q1 077] Trường CĐKT Cao Thắng, Quận 1","Đối diện 86 Nam Kỳ Khởi Nghĩa, Quận 1, Tp.Hồ Chí Minh","04, 18, 31, 35, 93, 109",https://xebuyt.net/201-truong-cdkt-cao-thang
QBT 261,"Trạm xe buýt [QBT 261] Công ty Đại Càng Phát, Quận Bình Tân","239 Mã Lò, Quận Bình Tân, Tp.Hồ Chí Minh","16, 41",https://xebuyt.net/2010-cong-ty-dai-cang-phat
QBT 260,"Trạm xe buýt [QBT 260] Ngã 3 Ao Đôi, Quận Bình Tân","339 Mã Lò, Quận Bình Tân, Tp.Hồ Chí Minh","16, 41",https://xebuyt.net/2011-nga-3-ao-doi
QBT 205,"Trạm xe buýt [QBT 205] Đất Mới, Quận Bình Tân","245 Đất Mới, Quận Bình Tân, Tp.Hồ Chí Minh",16,https://xebuyt.net/2012-dat-moi
QBT 262,"Trạm xe buýt [QBT 262] Phòng tiếp dân, Quận Bình Tân","201 Mã Lò, Quận Bình Tân, Tp.Hồ Chí Minh","16, 41",https://xebuyt.net/2013-phong-tiep-dan
QBT 203,"Trạm xe buýt [QBT 203] Chợ Bình Trị Đông cũ, Quận Bình Tân","107 Đất Mới, Quận Bình Tân, Tp.Hồ Chí Minh",16,https://xebuyt.net/2014-cho-binh-tri-dong-cu
QBT 204,"Trạm xe buýt [QBT 204] Quán Cau Xanh, Quận Bình Tân","177 Đất Mới, Quận Bình Tân, Tp.Hồ Chí Minh",16,https://xebuyt.net/2015-quan-cau-xanh
QBT 195,"Trạm xe buýt [QBT 195] Làng nướng Tây Nguyên, Quận Bình Tân","40 Trương Phước Phan, Quận Bình Tân, Tp.Hồ Chí Minh",16,https://xebuyt.net/2016-lang-nuong-tay-nguyen
QBT 196,"Trạm xe buýt [QBT 196] Chợ Bình Trị Đông mới, Quận Bình Tân","108 Trương Phước Phan, Quận Bình Tân, Tp.Hồ Chí Minh",16,https://xebuyt.net/2017-cho-binh-tri-dong-moi
QBT 123,"Trạm xe buýt [QBT 123] Tân Khai, Quận Bình Tân","499 Tân Hòa Đông, Quận Bình Tân, Tp.Hồ Chí Minh",16,https://xebuyt.net/2018-tan-khai
QBT 124,"Trạm xe buýt [QBT 124] Ao cá Cây Bàng, Quận Bình Tân","379 Tân Hòa Đông, Quận Bình Tân, Tp.Hồ Chí Minh",16,https://xebuyt.net/2019-ao-ca-cay-bang
Q1TC1C,"Trạm xe buýt [Q1TC1C] Bến Thành C, Quận 1","Bến Thành Phạm Ngũ Lão, Quận 1, Tp.Hồ Chí Minh","03, 04, 11, 19, 35, 38, 44, 75, 109",https://xebuyt.net/202-ben-thanh-c
QBT 126,"Trạm xe buýt [QBT 126] Ấp Chiến Lược, Quận Bình Tân","275 Tân Hòa Đông, Quận Bình Tân, Tp.Hồ Chí Minh",16,https://xebuyt.net/2020-ap-chien-luoc
QBT 194,"Trạm xe buýt [QBT 194] Lê Thái, Quận Bình Tân","2 Trương Phước Phan, Quận Bình Tân, Tp.Hồ Chí Minh",16,https://xebuyt.net/2021-le-thai
QBT 124,"Trạm xe buýt [ QBT 124] Mỹ Hảo, Quận Bình Tân","423 Tân Hòa Đông, Quận Bình Tân, Tp.Hồ Chí Minh",16,https://xebuyt.net/2022-my-hao
Q6 092,"Trạm xe buýt [Q6 092] Chợ Tân Hòa Đông, Quận 6","191 Tân Hòa Đông, Quận 6, Tp.Hồ Chí Minh",16,https://xebuyt.net/2023-cho-tan-hoa-dong
QBT 125,"Trạm xe buýt [QBT 125] Bình Trị Đông, Quận Bình Tân","331 Tân Hòa Đông, Quận Bình Tân, Tp.Hồ Chí Minh",16,https://xebuyt.net/2024-binh-tri-dong
Q6 091,"Trạm xe buýt [Q6 091] An Dương Vương, Quận 6","243 Tân Hòa Đông, Quận 6, Tp.Hồ Chí Minh",16,https://xebuyt.net/2025-an-duong-vuong
Q6 093,"Trạm xe buýt [Q6 093] Chợ  Phú Lâm, Quận 6","55-57 Tân Hòa Đông, Quận 6, Tp.Hồ Chí Minh",16,https://xebuyt.net/2026-cho-phu-lam
Q6 094,"Trạm xe buýt [Q6 094] Coop Mart Phú Lâm, Quận 6","Đối diện 06 Tân Hòa Đông, Quận 6, Tp.Hồ Chí Minh",16,https://xebuyt.net/2027-coop-mart-phu-lam
Q1T083,"Trạm xe buýt [Q1T083] Tòa Nhà Kumho, Quận 1","Kumho Asiana Plaza Lê Duẩn, Quận 1, Tp.Hồ Chí Minh",19,https://xebuyt.net/2028-toa-nha-kumho
Q1 084,"Trạm xe buýt [Q1 084] Cty Xổ Số Kiến Thiết, Quận 1","Sofitel Plaza Lê Duẩn, Quận 1, Tp.Hồ Chí Minh","18, 19, 35, 42",https://xebuyt.net/2029-cty-xo-so-kien-thiet
Q1 045,"Trạm xe buýt [Q1 045] Đề Thám, Quận 1","Đối diện 171 Phạm Ngũ Lão, Quận 1, Tp.Hồ Chí Minh","03, 04, 12, 18, 19, 20, 28, 34, 36, 39, 42, 52, 61, 65, 69, 72, 75, 88, 93, 96, 102, 109, 140, 149",https://xebuyt.net/203-de-tham
Q1 012,"Trạm xe buýt [Q1 012] SVĐ Hoa Lư, Quận 1","2 Đinh Tiên Hoàng, Quận 1, Tp.Hồ Chí Minh","18, 35",https://xebuyt.net/2030-svd-hoa-lu
Q1 013,"Trạm xe buýt [Q1 013] Nguyễn Đình Chiểu, Quận 1","18 Đinh Tiên Hoàng, Quận 1, Tp.Hồ Chí Minh","18, 35",https://xebuyt.net/2031-nguyen-dinh-chieu
Q1 014,"Trạm xe buýt [Q1 014] Điện Biên Phủ, Quận 1","68 Đinh Tiên Hoàng, Quận 1, Tp.Hồ Chí Minh","18, 35",https://xebuyt.net/2032-dien-bien-phu
QBTH 043,"Trạm xe buýt [QBTH 043] Cầu Bông, Quận Bình Thạnh","96 Đinh Tiên Hoàng, Quận Bình Thạnh, Tp.Hồ Chí Minh","18, 31, 36, 54",https://xebuyt.net/2033-cau-bong
QBTH 047,"Trạm xe buýt [QBTH 047] Bệnh viện Bình Thạnh, Quận Bình Thạnh","95 Đinh Tiên Hoàng, Quận Bình Thạnh, Tp.Hồ Chí Minh","18, 31, 36, 54",https://xebuyt.net/2034-benh-vien-binh-thanh
QBTH 098,"Trạm xe buýt [QBTH 098] Hồ bơi Đại Đồng, Quận Bình Thạnh","48 Nơ Trang Long, Quận Bình Thạnh, Tp.Hồ Chí Minh","18, 31, 36, 64, 95",https://xebuyt.net/2035-ho-boi-dai-dong
QBTH 093,"Trạm xe buýt [QBTH 093] Chùa Hưng Gia Tự , Quận Bình Thạnh","336 Lê Quang Định, Quận Bình Thạnh, Tp.Hồ Chí Minh","18, 24",https://xebuyt.net/2036-chua-hung-gia-tu
QBTH 046,"Trạm xe buýt [QBTH 046] Lăng Ông Bà Chiểu, Quận Bình Thạnh","129 Đinh Tiên Hoàng, Quận Bình Thạnh, Tp.Hồ Chí Minh","18, 31, 36, 54",https://xebuyt.net/2037-lang-ong-ba-chieu
QBTH 092,"Trạm xe buýt [QBTH 092] Ngã Tư Xóm Gà, Quận Bình Thạnh","424 Lê Quang Định, Quận Bình Thạnh, Tp.Hồ Chí Minh","18, 24",https://xebuyt.net/2038-nga-tu-xom-ga
QBTH 097,"Trạm xe buýt [QBTH 097] Bệnh Viện Gia Định, Quận Bình Thạnh","2 Nơ Trang Long, Quận Bình Thạnh, Tp.Hồ Chí Minh","18, 31, 36, 54, 64, 95",https://xebuyt.net/2039-benh-vien-gia-dinh
Q12 051,"Trạm xe buýt [Q12 051] Ga ra Thanh Hậu, Quận 12","79C Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","03, 58",https://xebuyt.net/204-ga-ra-thanh-hau
QGV 153,"Trạm xe buýt [QGV 153] Ngã Ba Nguyễn Du, Quận Gò Vấp","250 Nguyễn Văn Nghi, Quận Gò Vấp, Tp.Hồ Chí Minh",24,https://xebuyt.net/2040-nga-ba-nguyen-du
QBTH 094,"Trạm xe buýt [QBTH 094] Ngã Tư Bình Hòa, Quận Bình Thạnh","276 Lê Quang Định, Quận Bình Thạnh, Tp.Hồ Chí Minh","18, 24",https://xebuyt.net/2041-nga-tu-binh-hoa
QGV 154,"Trạm xe buýt [QGV 154] Chi cục Thuế Quận Gò Vấp, Quận Gò Vấp","308 Nguyễn Văn Nghi, Quận Gò Vấp, Tp.Hồ Chí Minh",24,https://xebuyt.net/2042-chi-cuc-thue-quan-go-vap
QBTH 091,"Trạm xe buýt [QBTH 091] Chùa Già Lam, Quận Bình Thạnh","488 Lê Quang Định, Quận Bình Thạnh, Tp.Hồ Chí Minh","18, 24",https://xebuyt.net/2043-chua-gia-lam
QGV 163,"Trạm xe buýt [QGV 163] Trường THPT Nguyễn Công Trứ, Quận Gò Vấp","872 (96H) Quang Trung, Quận Gò Vấp, Tp.Hồ Chí Minh","18, 24, 55, 95",https://xebuyt.net/2044-truong-thpt-nguyen-cong-tru
QGV 164,"Trạm xe buýt [QGV 164] Dệt may Phương Đông, Quận Gò Vấp","930 (Kho 97) Quang Trung, Quận Gò Vấp, Tp.Hồ Chí Minh","18, 24, 55, 95",https://xebuyt.net/2045-det-may-phuong-dong
QGV 152,"Trạm xe buýt [QGV 152] Trường Đại học Công nghiệp, Quận Gò Vấp","28 Nguyễn Văn Nghi, Quận Gò Vấp, Tp.Hồ Chí Minh","18, 24, 36, 95, 146",https://xebuyt.net/2046-truong-dai-hoc-cong-nghiep
QGV 185,"Trạm xe buýt [QGV 185] Ngã Ba Nguyên Hồng, Quận Gò Vấp","566 Lê Quang Định, Quận Gò Vấp, Tp.Hồ Chí Minh","18, 24",https://xebuyt.net/2047-nga-ba-nguyen-hong
QGV 166,"Trạm xe buýt [QGV 166] Công ty Đồng Tâm, Quận Gò Vấp","1134 Quang Trung, Quận Gò Vấp, Tp.Hồ Chí Minh","18, 24, 55, 95",https://xebuyt.net/2048-cong-ty-dong-tam
QGV 162,"Trạm xe buýt [QGV 162] Chợ Thông Tây, Quận Gò Vấp","734 Quang Trung, Quận Gò Vấp, Tp.Hồ Chí Minh","18, 24, 55, 95",https://xebuyt.net/2049-cho-thong-tay
Q12 052,"Trạm xe buýt [Q12 052] Vườn kiểng Quang Dũng, Quận 12","59/4 Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","03, 58",https://xebuyt.net/205-vuon-kieng-quang-dung
QGV 168,"Trạm xe buýt [QGV 168] Chợ Cầu, Quận Gò Vấp","1324 Quang Trung, Quận Gò Vấp, Tp.Hồ Chí Minh","18, 24, 55",https://xebuyt.net/2050-cho-cau
QGV 165,"Trạm xe buýt [QGV 165] Làng SOS, Quận Gò Vấp","1010 Quang Trung, Quận Gò Vấp, Tp.Hồ Chí Minh","18, 24, 55, 95",https://xebuyt.net/2051-lang-sos
Q12 059,"Trạm xe buýt [Q12 059] Cầu vượt Quang Trung, Quận 12","170 Quang Trung, Quận 12, Tp.Hồ Chí Minh","18, 24, 55, 61, 62",https://xebuyt.net/2052-cau-vuot-quang-trung
QGV 167,"Trạm xe buýt [QGV 167] Ngã Tư Cầu cống, Quận Gò Vấp","1246 Quang Trung, Quận Gò Vấp, Tp.Hồ Chí Minh","18, 24, 55, 95",https://xebuyt.net/2053-nga-tu-cau-cong
Q12 019,"Trạm xe buýt [Q12 019] Đông Bắc, Quận 12","288 Tô Ký, Quận 12, Tp.Hồ Chí Minh","18, 48",https://xebuyt.net/2054-dong-bac
Q12 020,"Trạm xe buýt [Q12 020] Điện lực Hóc Môn, Quận 12","Điền lực Hóc Môn Tô Ký, Quận 12, Tp.Hồ Chí Minh","18, 48",https://xebuyt.net/2055-dien-luc-hoc-mon
Q12 058,"Trạm xe buýt [Q12 058] Chợ Cầu, Quận 12","154 Quang Trung, Quận 12, Tp.Hồ Chí Minh","18, 24, 55, 61, 62",https://xebuyt.net/2056-cho-cau
Q12 018,"Trạm xe buýt [Q12 018] Công viên phần mềm Quang Trung, Quận 12","Công viên phần mềm Quang Trung Tô Ký, Quận 12, Tp.Hồ Chí Minh","18, 24, 55",https://xebuyt.net/2057-cong-vien-phan-mem-quang-trung
Q12 021,"Trạm xe buýt [Q12 021] Chiếc nón Kỳ Diệu, Quận 12","312 Tô Ký, Quận 12, Tp.Hồ Chí Minh","18, 48",https://xebuyt.net/2058-chiec-non-ky-dieu
Q12 022,"Trạm xe buýt [Q12 022] chợ Tân Chánh Hiệp, Quận 12","414 Tô Ký, Quận 12, Tp.Hồ Chí Minh","18, 48",https://xebuyt.net/2059-cho-tan-chanh-hiep
Q12 053,"Trạm xe buýt [Q12 053] Cây xăng Tài Lộc, Quận 12","331 Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","03, 58",https://xebuyt.net/206-cay-xang-tai-loc
Q12 023,"Trạm xe buýt [Q12 023] Doanh trại Quân Đội, Quận 12","A49 Tô Ký, Quận 12, Tp.Hồ Chí Minh","18, 48",https://xebuyt.net/2060-doanh-trai-quan-doi
Q12 024,"Trạm xe buýt [Q12 024] Trường Đại học Lao động Xã hội, Quận 12","72 Tô Ký, Quận 12, Tp.Hồ Chí Minh","18, 48",https://xebuyt.net/2061-truong-dai-hoc-lao-dong-xa-hoi
Q12 025,"Trạm xe buýt [Q12 025] Trường ĐH GTVT TPHCM, Quận 12","Đối diện 12/8 Tô Ký, Quận 12, Tp.Hồ Chí Minh","18, 48",https://xebuyt.net/2062-truong-dh-gtvt-tphcm
Q7 105,"Trạm xe buýt [Q7 105] Nguyễn Thị Thập, Quận 7","154 Nguyễn Thị Thập, Quận 7, Tp.Hồ Chí Minh","17, 31",https://xebuyt.net/2063-nguyen-thi-thap
Q7 047,"Trạm xe buýt [Q7 047] Nhà thờ Thuận Phát, Quận 7","Đối diện 253 Trần Xuân Soạn, Quận 7, Tp.Hồ Chí Minh","17, 34, 37",https://xebuyt.net/2067-nha-tho-thuan-phat
Q7 049,"Trạm xe buýt [Q7 049] Bế Văn Cấm, Quận 7","Đối diện 413 Trần Xuân Soạn, Quận 7, Tp.Hồ Chí Minh","17, 34, 37",https://xebuyt.net/2068-be-van-cam
Q7 048,"Trạm xe buýt [Q7 048] Miếu Bà Cố, Quận 7","Đối diện 331 Trần Xuân Soạn, Quận 7, Tp.Hồ Chí Minh","17, 34, 37",https://xebuyt.net/2069-mieu-ba-co
Q12 054,"Trạm xe buýt [Q12 054] Đình thần Giao Khẩu, Quận 12","297 Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh","03, 58",https://xebuyt.net/207-dinh-than-giao-khau
Q7 050,"Trạm xe buýt [Q7 050] Ủy ban Phường Tân Kiểng, Quận 7","Đối diện 505 Trần Xuân Soạn, Quận 7, Tp.Hồ Chí Minh","17, 34, 37",https://xebuyt.net/2070-uy-ban-phuong-tan-kieng
Q8 051,"Trạm xe buýt [Q8 051] Âu Dương Lân, Quận 8","14 Âu Dương Lân, Quận 8, Tp.Hồ Chí Minh",17,https://xebuyt.net/2071-au-duong-lan
Q8 063,"Trạm xe buýt [Q8 063] Âu Dương Lân, Quận 8","122-124 Tạ Quang Bửu, Quận 8, Tp.Hồ Chí Minh",17,https://xebuyt.net/2073-au-duong-lan
Q8 057,"Trạm xe buýt [Q8 057] Nhà thờ Nam Hải, Quận 8","4/12 Phạm Hùng, Quận 8, Tp.Hồ Chí Minh","17, 59",https://xebuyt.net/2078-nha-tho-nam-hai
HBC 163,"Trạm xe buýt [HBC 163] Hòa Bình, Huyện Bình Chánh","9 Hồ bơi Hòa Bình Phạm Hùng, Huyện Bình Chánh, Tp.Hồ Chí Minh",17,https://xebuyt.net/2079-hoa-binh
Q12 055,"Trạm xe buýt [Q12 055] Ngã tư Ga, Quận 12","187A (396) Hà Huy Giáp, Quận 12, Tp.Hồ Chí Minh",3,https://xebuyt.net/208-nga-tu-ga
Q8 058,"Trạm xe buýt [Q8 058] Sân vận động Quận 8, Quận 8","175 Phạm Hùng, Quận 8, Tp.Hồ Chí Minh","17, 59",https://xebuyt.net/2080-san-van-dong-quan-8
Q5 066,"Trạm xe buýt [Q5 066] Siêu thị Điện máy, Quận 5","Đối diện 105 Nguyễn Tri Phương, Quận 5, Tp.Hồ Chí Minh","17, 59",https://xebuyt.net/2081-sieu-thi-dien-may
Q5 067,"Trạm xe buýt [Q5 067] Bệnh viện Nguyễn Tri Phương, Quận 5","Đối diện 153 Nguyễn Tri Phương, Quận 5, Tp.Hồ Chí Minh","17, 59, 68",https://xebuyt.net/2082-benh-vien-nguyen-tri-phuong
QTD 169,"Trạm xe buýt [QTD 169] Vietcombank, Quận Thủ Đức","Ngân hàng Vietcombank Quốc lộ 1, Quận Thủ Đức, Tp.Hồ Chí Minh","19, 33, 50, 53, 93",https://xebuyt.net/2083-vietcombank
QTD 170,"Trạm xe buýt [QTD 170] Nghĩa trang TP, Quận Thủ Đức","Cổng nghĩa trang thành phố Quốc lộ 1, Quận Thủ Đức, Tp.Hồ Chí Minh","19, 33, 50, 93",https://xebuyt.net/2084-nghia-trang-tp
Q12 026,"Trạm xe buýt [Q12 026] Doanh trại Quân Đội, Quận 12","583 Tô Ký, Quận 12, Tp.Hồ Chí Minh","18, 48",https://xebuyt.net/2085-doanh-trai-quan-doi
Q12 027,"Trạm xe buýt [Q12 027] Chợ Tân Chánh Hiệp, Quận 12","Trung tâm thể dục thể thao Q.12 Tô Ký, Quận 12, Tp.Hồ Chí Minh","18, 48",https://xebuyt.net/2086-cho-tan-chanh-hiep
Q12 028,"Trạm xe buýt [Q12 028] Chiếc nón Kỳ Diệu, Quận 12","535 Tô Ký, Quận 12, Tp.Hồ Chí Minh","18, 48",https://xebuyt.net/2087-chiec-non-ky-dieu
Q12 029,"Trạm xe buýt [Q12 029] điện lực Hóc Môn, Quận 12","Đối diện điện lực Hóc Môn Tô Ký, Quận 12, Tp.Hồ Chí Minh","18, 48",https://xebuyt.net/2088-dien-luc-hoc-mon
Q12 030,"Trạm xe buýt [Q12 030] Cửa hàng Vinh Phú, Quận 12","79 Tô Ký, Quận 12, Tp.Hồ Chí Minh","18, 24, 55",https://xebuyt.net/2089-cua-hang-vinh-phu
